Ticket,Symbol,Type,Volume,OpenPrice,OpenTime,ClosePrice,CloseTime,StopLoss,TakeProfit,Profit,Swap,Commission,NetProfit,Magic,Comment
394931837,XAUUSDm,SELL,0.10,4555.21400,2026.05.15 14:44,4553.48600,2026.05.15 14:45,4553.65400,0.00000,-17.28,0.00,0.00,-17.28,0,[sl 4553.48600]
394934335,XAUUSDm,BUY,0.10,4552.33500,2026.05.15 14:46,4549.55300,2026.05.15 14:50,0.00000,0.00000,27.82,0.00,0.00,27.82,0,
394937452,XAUUSDm,BUY,0.10,4552.34300,2026.05.15 14:48,4549.55300,2026.05.15 14:50,4554.54500,0.00000,27.90,0.00,0.00,27.90,0,
394946910,XAUUSDm,BUY,0.10,4550.66200,2026.05.15 14:53,4551.33300,2026.05.15 14:54,4551.33300,0.00000,-6.71,0.00,0.00,-6.71,0,[sl 4551.33300]
394953355,US30m,SELL,0.80,49705.80000,2026.05.15 14:56,49683.60000,2026.05.15 14:57,0.00000,0.00000,-17.76,0.00,0.00,-17.76,0,[sl 49683.6]
394955293,USOILm,BUY,0.15,99.94900,2026.05.15 14:57,100.00300,2026.05.15 14:57,0.00000,0.00000,-8.10,0.00,0.00,-8.10,0,[sl 100.003]
394956621,USOILm,BUY,0.15,99.96500,2026.05.15 14:57,100.06200,2026.05.15 15:06,0.00000,0.00000,-14.55,0.00,0.00,-14.55,0,
394957197,USOILm,BUY,0.15,99.99500,2026.05.15 14:57,100.06200,2026.05.15 15:06,0.00000,0.00000,-10.05,0.00,0.00,-10.05,0,
394960840,USOILm,BUY,0.15,100.06200,2026.05.15 14:59,100.06200,2026.05.15 15:06,0.00000,0.00000,-0.00,0.00,0.00,0.00,0,
394975166,XAUUSDm,BUY,0.10,4555.36000,2026.05.15 15:07,4557.28100,2026.05.15 15:08,0.00000,0.00000,-19.21,0.00,0.00,-19.21,0,[sl 4557.281]
396825459,USOILm,BUY,0.40,99.57800,2026.05.18 12:40,99.76400,2026.05.18 12:40,99.71000,99.17100,-74.40,0.00,0.00,-74.40,0,[sl 99.71000]
396827749,XAUUSDm,BUY,0.10,4559.10900,2026.05.18 12:40,4563.39100,2026.05.18 12:41,0.00000,0.00000,-42.82,0.00,0.00,-42.82,0,[sl 4562.092]
396828850,XAUUSDm,BUY,0.10,4560.57300,2026.05.18 12:41,4563.84000,2026.05.18 12:41,0.00000,0.00000,-32.67,0.00,0.00,-32.67,0,
396830771,XAUUSDm,SELL,0.02,4562.84000,2026.05.18 12:41,4567.14400,2026.05.18 12:44,0.00000,0.00000,8.61,0.00,0.00,8.61,0,[sl 4567.144]
396830337,XAUUSDm,SELL,0.10,4562.79300,2026.05.18 12:41,4567.58500,2026.05.18 12:44,0.00000,0.00000,47.92,0.00,0.00,47.92,0,
396848636,XAUUSDm,BUY,0.02,4569.84000,2026.05.18 12:46,4574.34400,2026.05.18 12:49,4573.52000,0.00000,-9.01,0.00,0.00,-9.01,0,[sl 4573.520]
396848794,XAUUSDm,BUY,0.02,4570.61300,2026.05.18 12:46,4574.34400,2026.05.18 12:49,4573.54300,0.00000,-7.46,0.00,0.00,-7.46,0,[sl 4573.543]
396849453,XAUUSDm,BUY,0.02,4571.10400,2026.05.18 12:47,4574.21300,2026.05.18 12:49,4573.58600,0.00000,-6.22,0.00,0.00,-6.22,0,[sl 4573.586]
396849814,XAUUSDm,BUY,0.02,4571.88100,2026.05.18 12:47,4574.21300,2026.05.18 12:49,4573.50000,0.00000,-4.67,0.00,0.00,-4.67,0,[sl 4573.500]
396856711,XAUUSDm,BUY,0.02,4571.72000,2026.05.18 12:49,4573.49400,2026.05.18 12:50,0.00000,0.00000,-3.55,0.00,0.00,-3.55,0,
396856936,XAUUSDm,BUY,0.02,4571.25700,2026.05.18 12:49,4573.49400,2026.05.18 12:50,0.00000,0.00000,-4.48,0.00,0.00,-4.48,0,
396857599,XAUUSDm,BUY,0.02,4572.76300,2026.05.18 12:50,4573.92100,2026.05.18 12:50,0.00000,0.00000,-2.31,0.00,0.00,-2.31,0,
396857299,XAUUSDm,BUY,0.02,4571.43600,2026.05.18 12:49,4574.05100,2026.05.18 12:50,0.00000,0.00000,-5.23,0.00,0.00,-5.23,0,
396860953,XAUUSDm,BUY,0.20,4568.27100,2026.05.18 12:51,4565.34000,2026.05.18 12:53,0.00000,0.00000,58.62,0.00,0.00,58.62,0,
396898078,XAUUSDm,BUY,0.10,4565.32000,2026.05.18 13:05,4567.08600,2026.05.18 13:07,4570.17800,0.00000,-17.66,0.00,0.00,-17.66,0,[sl 4567.086]
396908080,XAUUSDm,BUY,0.10,4563.98900,2026.05.18 13:10,4565.99700,2026.05.18 13:11,0.00000,0.00000,-20.08,0.00,0.00,-20.08,0,[sl 4565.99700]
396893696,XAUUSDm,BUY,0.10,4562.38000,2026.05.18 13:09,4566.02500,2026.05.18 13:11,4566.02500,4547.26300,-36.45,0.00,0.00,-36.45,0,[sl 4566.025]
396911467,XAUUSDm,BUY,0.10,4565.60500,2026.05.18 13:13,4567.97600,2026.05.18 13:14,4566.86900,0.00000,-23.71,0.00,0.00,-23.71,0,[sl 4566.869]
396911186,XAUUSDm,BUY,0.10,4565.86600,2026.05.18 13:13,4567.97600,2026.05.18 13:14,0.00000,0.00000,-21.10,0.00,0.00,-21.10,0,[sl 4566.90600]
400447771,US30m,BUY,0.70,49587.50000,2026.05.20 13:30,49519.60000,2026.05.20 13:30,49616.20000,49401.20000,47.53,0.00,0.00,47.53,0,
400512472,XAUUSDm,SELL,0.10,4488.47800,2026.05.20 13:52,4487.07100,2026.05.20 13:53,0.00000,0.00000,-14.07,0.00,0.00,-14.07,0,[sl 4487.07100]
400513230,XAUUSDm,SELL,0.05,4487.63600,2026.05.20 13:52,4487.04800,2026.05.20 13:53,0.00000,0.00000,-2.94,0.00,0.00,-2.94,0,[sl 4487.04800]
400515292,XAUUSDm,SELL,0.05,4488.05600,2026.05.20 13:54,4485.73400,2026.05.20 13:54,0.00000,0.00000,-11.61,0.00,0.00,-11.61,0,[sl 4485.73400]
400515709,XAUUSDm,SELL,0.05,4486.97200,2026.05.20 13:54,4485.74600,2026.05.20 13:54,0.00000,0.00000,-6.13,0.00,0.00,-6.13,0,[sl 4485.74600]
400515508,XAUUSDm,SELL,0.05,4487.35900,2026.05.20 13:54,4485.73500,2026.05.20 13:54,0.00000,0.00000,-8.12,0.00,0.00,-8.12,0,[sl 4485.73500]
400520500,US30m,BUY,0.60,49497.20000,2026.05.20 13:56,49517.60000,2026.05.20 13:57,0.00000,0.00000,-12.24,0.00,0.00,-12.24,0,[sl 49517.60000]
400516498,XAUUSDm,BUY,0.05,4485.88000,2026.05.20 13:55,4485.80900,2026.05.20 13:57,0.00000,0.00000,0.35,0.00,0.00,0.35,0,[sl 4485.809]
400525829,US30m,SELL,0.60,49506.20000,2026.05.20 13:59,49476.10000,2026.05.20 13:59,0.00000,0.00000,-18.06,0.00,0.00,-18.06,0,[sl 49476.1]
400528925,XAUUSDm,BUY,0.05,4483.81800,2026.05.20 14:00,4484.12900,2026.05.20 14:00,0.00000,0.00000,-1.56,0.00,0.00,-1.56,0,
400527305,XAUUSDm,BUY,0.05,4482.42700,2026.05.20 13:59,4484.12900,2026.05.20 14:00,0.00000,0.00000,-8.51,0.00,0.00,-8.51,0,
400529088,XAUUSDm,BUY,0.05,4483.82000,2026.05.20 14:00,4484.12900,2026.05.20 14:00,0.00000,0.00000,-1.55,0.00,0.00,-1.55,0,
400530496,XAUUSDm,SELL,0.05,4485.03700,2026.05.20 14:01,4482.55700,2026.05.20 14:01,0.00000,0.00000,-12.40,0.00,0.00,-12.40,0,[so 0.00%/-1.14/0.00]
400530729,XAUUSDm,SELL,0.05,4484.90400,2026.05.20 14:01,4482.55700,2026.05.20 14:01,0.00000,0.00000,-11.73,0.00,0.00,-11.73,0,[so 0.00%/-1.14/0.00]
400530973,XAUUSDm,SELL,0.05,4484.44300,2026.05.20 14:01,4482.55700,2026.05.20 14:01,0.00000,0.00000,-9.43,0.00,0.00,-9.43,0,[so 0.00%/-1.14/0.00]
400531048,XAUUSDm,SELL,0.05,4484.34600,2026.05.20 14:01,4482.55700,2026.05.20 14:01,0.00000,0.00000,-8.94,0.00,0.00,-8.94,0,[so 0.00%/-1.14/0.00]
400531159,XAUUSDm,SELL,0.05,4484.21200,2026.05.20 14:01,4482.55700,2026.05.20 14:01,0.00000,0.00000,-8.27,0.00,0.00,-8.27,0,[so 0.00%/-1.14/0.00]
400531211,XAUUSDm,SELL,0.05,4483.96800,2026.05.20 14:01,4482.55700,2026.05.20 14:01,0.00000,0.00000,-7.05,0.00,0.00,-7.05,0,[so 0.00%/-1.14/0.00]
